shotnum,tstart,tend,ip,bcentr,density,ptot,rsurf,kappa,aminor,wmhd,wfast,wdot,pinj,pnbi,echpwrc,vloop,betan,taue,tauth,h_thh98y2,h_l89,cerqrott6,q95,tste_core,tsne_core,cerqtit6,cerqnzt6,n1rms,n2rms,nm1rms,tok,tinj,zefft6,ceratit6,cerarott6,nbvac21lt,nbvac21rt,pohm,pech,vsurf,area
193791,4040,4320,590553.4375,-1.6208198070526123,44998956974952.74,5546190.5,1.7387909889221191,1.3917889595031738,0.5674110651016235,281890.34375,56180.9453125,18133.111328125,4815.93701171875,4694185.0,973293.9719302356,0.3480078279972076,2.0215985774993896,0.0510739497840404,0.0409199781715869,0.9024351835250854,1.4148108959197998,,3.5935511589050293,831.3209228515625,4.557225448285038e+19,,,0.3111380040645599,0.0424658842384815,1.2495816946029663,NT,0.9782684445381165,,,,-0.001251358538866,5.071327686309815,,975131.625,0.2784087359905243,1.268319606781006
193792,3110,3520,593090.6875,-1.6171849966049194,39818199322039.52,8142631.0,1.7430531978607178,1.384432077407837,0.56742262840271,415278.90625,180850.4375,45987.953125,8577.875,8575551.0,230.79959866198487,0.1731373965740203,3.026658296585083,0.0514131225645542,0.0290559623390436,0.8807631731033325,1.7375859022140503,-41.05311965942383,3.602006196975708,1180.698486328125,4.0497027556292166e+19,1583.7943115234375,1.110943799925801e+18,4.530794620513916,0.3687223494052887,1.7413204908370972,NT,4.3975677490234375,1.7928004264831543,1619.9114990234375,-41.21784973144531,-0.0021571908146142,5.069666862487793,91573.296875,-133.3593292236328,0.1446365118026733,1.243922472000122
193792,2610,2830,592896.5625,-1.6151045560836792,37907808823185.42,6456806.5,1.741415023803711,1.384461522102356,0.5675885677337646,377493.1875,143576.484375,30457.806640625,6836.2041015625,6768894.5,207.6241846425889,0.2483145147562027,2.7410688400268555,0.0588104389607906,0.0364716574549675,0.9622575640678406,1.7846599817276,,3.577146291732788,1090.6839599609375,3.9395440050562925e+19,,,3.2257535457611084,0.1622137725353241,1.1420971155166626,NT,2.74172043800354,,,,-0.0019676727242767,5.070024013519287,108628.875,633.0947875976562,0.1699544340372085,1.2503117322921753
193793,2610,2840,593490.125,-1.6157349348068235,41311858079677.93,6498260.5,1.7425256967544556,1.386083960533142,0.5665808916091919,376919.46875,124090.9296875,24132.462890625,6879.22998046875,6805306.5,172.23772131528733,0.2837088704109192,2.737711906433105,0.0582732558250427,0.0391203500330448,0.9993910193443298,1.756077766418457,,3.565875291824341,1067.21240234375,4.241614593773797e+19,,,2.953571319580078,0.1273679286241531,1.3223158121109009,NT,2.7773900032043457,,,,-0.0013385507045313,5.070306301116943,125112.6640625,500.2188720703125,0.1901622861623764,1.2472621202468872
193796,5390,5770,591903.375,-1.6266056299209597,34907444053611.305,7359909.0,1.7372539043426514,1.3876360654830933,0.5754480957984924,366340.21875,160645.453125,3470.142333984375,6790.560546875,6814000.0,856210.6572412171,0.3588826060295105,2.610196113586426,0.0498739406466484,0.0280242785811424,0.8335588574409485,1.6259613037109375,-26.36225891113281,3.749245166778565,1101.7012939453125,3.772253310890174e+19,1379.699951171875,1.123760463373402e+18,,,,NT,2.70153546333313,1.9370039701461792,1412.3499755859375,-27.01324462890625,-0.0022486939560621,5.069692611694336,69461.0546875,859908.375,0.1761077940464019,1.2886779308319092
193796,3220,3700,594126.0,-1.6201919317245483,32714833626551.01,3136853.5,1.739750623703003,1.3886457681655884,0.5663913488388062,244316.90625,41361.8359375,-99188.4609375,2125.968017578125,2139716.0,951638.0074866016,0.3972816169261932,1.7427541017532349,0.0757944136857986,0.0629693940281868,1.0825453996658323,1.6474943161010742,,3.5210771560668945,946.351806640625,3.5125462454839017e+19,,,0.2816992998123169,0.0252903271466493,1.0264365673065186,NT,2.069597721099853,,,,-0.001370285404846,-0.0011506334412842,,961516.875,0.2806068360805511,1.268341064453125
193798,2370,2550,592898.625,-1.6158266067504885,30307989378414.08,6992152.0,1.741875171661377,1.3941463232040403,0.5651214122772217,362916.75,192827.6875,38804.79296875,6339.39404296875,6344677.5,946057.1926634962,0.1600338965654373,2.624284505844116,0.0522628761827945,0.0245082322508096,0.7449783682823181,1.6824605464935305,,3.582645893096924,1274.652099609375,3.1373878203332428e+19,,,2.4199109077453613,0.0707386434078216,1.34565532207489,NT,2.29948091506958,,,,-0.0016475759912282,5.070523738861084,,946186.875,0.15565025806427,1.2526748180389404
193800,2610,2830,593882.4375,-1.617427945137024,30868919810034.363,7373627.5,1.7429580688476562,1.384885311126709,0.5669905543327332,382492.09375,206230.734375,47097.7734375,6747.69677734375,6745946.0,955417.1151655874,0.2559638023376465,2.772962808609009,0.0522613301873207,0.024115951731801,0.7582377791404724,1.7274688482284546,,3.569807291030884,1255.073974609375,3.21388920056599e+19,,,3.5516490936279297,0.179206982254982,1.348316311836243,NT,2.834434032440185,,,,-0.0016426745569333,4.804360389709473,103786.265625,952541.8125,0.1579728424549102,1.2472513914108276
193801,1500,1850,597285.1875,-1.8147438764572144,30006180974865.234,5539626.5,1.723693609237671,1.3627638816833496,0.5725407004356384,290434.75,124695.765625,62287.453125,4939.66015625,4718303.5,957224.1960568134,0.5657621622085571,1.853585958480835,0.0532075613737106,0.0304252076894044,0.7806271910667419,1.5031976699829102,-3.5334606170654297,4.0063157081604,1061.6766357421875,3.076084769428917e+19,947.9500122070312,8.098949049006162e+17,0.9879943132400512,0.7243309020996094,0.9438740015029908,NT,1.0849074125289917,1.793287992477417,969.5,-3.626539945602417,-0.0011863706167787,5.070977687835693,115608.671875,957506.6875,0.2733556926250458,1.2633986473083496
193802,3220,3700,588677.9375,-1.816128134727478,38873245823899.57,1315049.25,1.7388461828231812,1.4006593227386477,0.5654741525650024,124523.140625,196.75164794921875,66234.9765625,43.82154846191406,25339.3515625,978978.6585804864,0.5277885794639587,0.7871348857879639,0.110389843583107,0.1097943037748336,0.8246091604232788,1.3433668613433838,,3.9958558082580566,555.3041381835938,3.854795408005923e+19,,,0.0170278865844011,0.0046242466196417,0.1873476952314376,NT,0.027893453836441,,,,0.00016384931223,-0.0004224966396577,,980478.3125,0.502920389175415,1.290334939956665
193805,3220,3650,586454.625,1.81026291847229,43670584238316.82,1361506.75,1.7371940612792969,1.3289709091186523,0.5636411309242249,114210.640625,5.484541416168213,-833.1427612304688,0.0,1122.516845703125,962995.612912016,0.7391439080238342,0.7651925086975098,0.0838760286569595,0.0838720276951789,0.7254939079284668,1.1685339212417605,,3.707144260406494,414.2568054199219,3.67661668999459e+19,,,0.0147696817293763,0.0025010593235492,0.1492178589105606,NT,0.0,,,,-0.0001076455009751,7.586188439745456e-05,,963229.8125,0.6784908771514893,1.2204880714416504
193806,5020,5660,983384.1875,-2.027649402618408,67610960785691.17,9688866.0,1.735669732093811,1.4586424827575684,0.5567012429237366,734914.9375,120418.4609375,37242.19140625,9731.9921875,9651200.0,-248.27980041503903,0.2623016834259033,2.43713927268982,0.0761629492044448,0.0636848807334899,1.0175808668136597,1.6335678100585938,-40.235721588134766,2.819080114364624,1416.087890625,7.036018118110688e+19,1556.188232421875,2.76942817268754e+18,2.181798458099365,0.2358231544494629,1.925392866134644,NT,4.550200462341309,2.211583375930786,1592.806884765625,-40.68842315673828,-0.0016127908602356,5.07050371170044,,-248.27980041503903,0.2755845189094543,1.2990716695785522
193806,3560,4040,985511.25,-2.022079467773437,64188609801889.13,9458573.0,1.736680507659912,1.4622541666030884,0.556054949760437,828671.5,139186.953125,19256.064453125,9486.4404296875,9477430.0,-32.415439951383824,0.167065680027008,2.74898099899292,0.0878442749381065,0.0730919912457466,1.1722462177276611,1.8673529624938965,-83.35100555419922,2.816680192947388,1651.0255126953125,6.655841301988534e+19,1892.8701171875,2.0153004975477228e+18,3.0919177532196045,0.5133371353149414,1.6375391483306885,NT,7.67681360244751,1.9324780702590945,1940.8394775390625,-83.65837860107422,-0.0010514219757169,-0.0012281181989237,,-97.40017700195312,0.2032708674669265,1.2962896823883057
193807,4780,5620,983150.6875,-2.027618646621704,67977586932965.39,9734276.0,1.7348065376281738,1.4598835706710815,0.556099534034729,726565.625,118860.765625,20137.71875,9756.1513671875,9695190.0,-92.04552954281024,0.2562610507011413,2.4129860401153564,0.0748070925474166,0.0625702738761901,1.002710223197937,1.6098909378051758,-40.41957092285156,2.821243524551392,1413.670166015625,6.979053300284916e+19,1534.7467041015625,2.8384797019351286e+18,2.785590171813965,0.2530992329120636,1.853677749633789,NT,4.538524627685547,2.201448440551758,1567.291015625,-40.78105926513672,-0.0020284666679799,5.070699214935303,,47.75400161743164,0.2728035449981689,1.2975399494171145
193807,3120,3740,985007.875,-2.0199904441833496,66043577249625.9,9741690.0,1.7352447509765625,1.456993818283081,0.5552679896354675,717633.25,124076.671875,8816.517578125,9715.1640625,9694036.0,-17.47785360691442,0.2646059393882751,2.3916921615600586,0.0737526267766952,0.0610013008117675,0.9906517267227172,1.593381643295288,-39.47828674316406,2.782144546508789,1397.0079345703125,6.914010150627548e+19,1493.16796875,2.5755496380943565e+18,3.971103191375733,0.1930670291185379,1.4766480922698977,NT,4.566369533538818,2.1045918464660645,1529.60302734375,-39.9677848815918,-0.0019878724124282,4.97642993927002,,-234.0380859375,0.276393175125122,1.2907662391662598
193808,3820,4280,789216.0625,-2.022043228149414,40279982046480.0,9206898.0,1.7460066080093384,1.4162806272506714,0.5642962455749512,666989.8125,258129.8125,-12092.5625,9496.6591796875,9463383.0,-411.6137630511154,0.174585223197937,2.848820924758911,0.0723982453346252,0.0443794429302215,1.064116358757019,1.936160564422608,-112.89989471435548,3.4390430450439453,1951.5284423828125,4.079882590593063e+19,2954.6455078125,2.147922078261576e+18,0.9459238052368164,6.073070049285889,2.5639455318450928,NT,7.688151836395264,2.575576066970825,2984.976318359375,-112.9798812866211,-0.0012485613115131,-0.0013877003220841,,-440.3415832519531,0.1243703737854957,1.2727986574172974
193808,2700,3180,789133.25,-2.0179758071899414,47289224879099.52,8688598.0,1.7458250522613523,1.4122482538223269,0.5645541548728943,678296.8125,191435.09375,-23159.66015625,9048.802734375,8918375.0,-472.2547314904802,0.0903345867991447,2.912704467773437,0.0782148241996765,0.0562176890671253,1.2115256786346436,2.000213861465454,-90.73941802978516,3.4199814796447754,1647.899658203125,4.772568319022177e+19,2253.058837890625,1.8819529642816307e+18,5.0282135009765625,1.5265038013458252,1.86857271194458,NT,7.395547389984131,2.137967109680176,2289.510986328125,-91.18687438964844,-0.0011788033880293,-0.0013296888209879,,-445.6807861328125,0.1079080998897552,1.2700170278549194
193810,1620,2000,790568.4375,-2.015439510345459,40477031320102.445,2453209.5,1.733568549156189,1.3998773097991943,0.5669353008270264,341859.6875,39207.0703125,72198.359375,2298.064208984375,2281508.5,-44.51724507899336,0.4982981383800506,1.4495549201965332,0.1442045718431472,0.1276747733354568,1.193660020828247,1.9744832515716555,-60.45425796508789,3.368389129638672,955.8434448242188,4.8844273543762936e+19,1129.1641845703125,1.240420365067354e+18,0.2641492486000061,0.013028098270297,0.996122419834137,NT,2.197726488113404,1.723825454711914,1145.615478515625,-60.42565536499024,-0.0008818281348794,-0.000953790557105,234745.953125,-245.1484832763672,0.3298912048339844,1.293995380401611
193810,2900,3860,789831.125,-2.020214796066284,39274257382366.086,8440478.0,1.7448863983154297,1.4080389738082886,0.5648524761199951,647717.5,240648.25,15770.1572265625,8795.4765625,8651329.0,-37.37686298521948,0.1577415913343429,2.781829833984375,0.0768963545560836,0.0483241602778434,1.103804111480713,1.977457284927368,-84.02859497070312,3.401928663253784,1550.00634765625,4.914457655758763e+19,1979.8306884765625,1.6328935145031598e+18,4.579559326171875,0.5476024746894836,1.809406042098999,NT,7.239807605743408,1.94573187828064,2020.7506103515625,-84.46173858642578,-0.0014578440459445,-0.0016407335642725,,-59.75329208374024,0.148099660873413,1.2681776285171509
193810,4680,5160,788416.9375,-2.023767471313477,39485577724342.86,8533869.0,1.7434922456741333,1.4066697359085083,0.5662510395050049,585151.625,227655.046875,-33325.98046875,8864.671875,8698799.0,-91.5458463428294,0.2906442880630493,2.506460666656494,0.0683190524578094,0.0417446382343769,0.9620788097381592,1.7738540172576904,-38.12990188598633,3.4196338653564453,1352.0953369140625,4.771156546092112e+19,1727.292724609375,2.0606179687981384e+18,5.153706073760986,0.2316444516181945,1.4710026979446411,NT,4.1015472412109375,2.221431255340576,1763.7572021484375,-38.62104797363281,-0.0020064499694854,5.07059383392334,,-299.7890014648437,0.2256862074136734,1.2776645421981812
193811,3200,3800,984072.9375,-2.0201985836029053,63232532929037.49,10080512.0,1.7461353540420532,1.4399322271347046,0.5616394281387329,728372.4375,132098.28125,9949.00390625,9607.5205078125,9583287.0,470490.8296607035,0.126338854432106,2.440626859664917,0.0724818781018257,0.0593344122171402,1.0027706623077393,1.5931878089904783,-42.42049407958984,2.7622721195220947,1523.9130859375,6.678378651530035e+19,1672.7420654296875,2.516380794235126e+18,4.743146896362305,0.2044138610363006,1.7306156158447266,NT,4.570059299468994,2.162541627883911,1715.767822265625,-42.98842239379883,-0.0017982551362365,5.07073450088501,,460504.53125,0.2647125422954559,1.2988094091415403
193812,3280,4360,986723.1875,-2.02124571800232,64841951098435.32,10378789.0,1.746683120727539,1.432120680809021,0.5612065196037292,730735.375,127169.7265625,21429.376953125,9614.7685546875,9570776.0,770886.8447464132,0.0869243592023849,2.458980321884156,0.0706752762198448,0.0583726540207862,0.997564435005188,1.5724667310714722,-42.091041564941406,2.728339910507202,1476.1715087890625,6.9881313080884855e+19,1640.1466064453125,2.8187478662630605e+18,3.948061227798462,0.1937733888626098,1.4288814067840576,NT,4.613773345947266,2.251757860183716,1678.3115234375,-42.53883743286133,-0.0018094506813213,5.0174970626831055,,758630.625,0.275911808013916,1.288691759109497
193813,2140,2620,591294.75,-1.2105103731155396,41002420471445.62,3871354.5,1.738672971725464,1.398610234260559,0.5657898783683777,250161.875,37346.8359375,-10055.9951171875,3091.62060546875,2888236.75,957038.2124192792,0.3327813744544983,2.3881750106811523,0.0645400062203407,0.0549135580658912,1.0239596366882324,1.600785493850708,-18.55014610290528,2.688425302505493,861.4445190429688,4.583796686086524e+19,985.9448852539062,1.327716228193583e+18,2.6914756298065186,0.071026973426342,1.685369849205017,NT,1.0886757373809814,1.888158679008484,1004.30615234375,-18.67157936096192,-0.0009466407936997,2.510347366333008,201075.40625,957789.9375,0.3271323144435882,1.2743220329284668
193813,3150,3450,590481.4375,-1.2119585275650024,41738894135774.414,5321045.0,1.739134430885315,1.4029288291931152,0.5665193200111389,279629.40625,62038.0,-16438.880859375,4729.3134765625,4480520.5,942247.7400485337,0.3145058155059814,2.66675877571106,0.0523983985185623,0.0407747961580753,0.942500114440918,1.5202745199203491,-12.86949062347412,2.726538181304932,871.4581909179688,4.662969879574767e+19,1006.0599975585938,1.1916531760847913e+18,3.757025957107544,0.1641431003808975,1.5677077770233154,NT,1.0238385200500488,1.79804790019989,1032.7265625,-13.105072021484377,-0.0012253203894942,5.071792602539063,172103.296875,941655.125,0.2775575220584869,1.2765933275222778
193813,3530,4220,590172.5625,-1.211586356163025,42930586043775.6,5807258.5,1.7392719984054563,1.3955767154693604,0.5672932267189026,286877.46875,66744.2578125,1813.8016357421875,5139.9091796875,5002443.5,926168.9354983334,0.4227799475193023,2.754652976989746,0.0494485720992088,0.0379521027207374,0.9222990870475768,1.4952678680419922,-11.348922729492188,2.711889266967773,870.7345581054688,4.8157500988868e+19,964.7571411132812,1.354920344888017e+18,4.260453224182129,0.1655884385108947,1.473319411277771,NT,1.2816250324249268,1.8841606378555296,999.105712890625,-11.814760208129885,-0.0012093633413314,5.071819305419922,191533.984375,926823.0,0.3242766559123993,1.2695341110229492
193813,4380,4900,588494.5,-1.2127375602722168,44166041536892.8,6268980.0,1.7397832870483398,1.392297625541687,0.5671103000640869,291849.03125,71087.4140625,-5063.41552734375,5558.28662109375,5518074.5,909333.3921257572,0.3635202348232269,2.8261992931365967,0.0465257130563259,0.0351929701864719,0.8967893123626709,1.462289571762085,-10.120598793029783,2.7135863304138184,853.4571533203125,4.966213427296784e+19,938.0904541015624,1.449615234074411e+18,4.509289741516113,0.2090383023023605,1.2685151100158691,NT,1.5479741096496582,1.9209603071212769,975.7894287109376,-10.665236473083496,-0.0012194792507216,5.071816921234131,186684.390625,909529.625,0.3183462023735046,1.2628010511398315
193818,2230,2740,986484.25,-2.014248371124268,56582392450980.6,2995961.5,1.7340604066848757,1.4462519884109497,0.5557714700698853,504019.21875,,22194.08203125,2923.69189453125,2746974.5,-80.95660534116313,0.3517291247844696,1.6838936805725098,0.1696739196777343,,,,-80.20702362060547,2.72017240524292,1257.859130859375,6.03700009389481e+19,1407.919677734375,1.282930920571011e+18,1.0740550756454468,0.0750034376978874,1.5145578384399414,NT,2.7923357486724854,1.642308235168457,1430.1136474609375,-80.11769104003906,-0.0004582827968988,-0.0008079150575213,254729.359375,93.11615753173828,0.320223867893219,1.2927244901657104
193819,2160,2720,986508.8125,-2.0138070583343506,56035750650187.64,3005916.25,1.7341852188110352,1.4469860792160034,0.5558979511260986,508710.0,,28829.904296875,2939.9287109375,2749909.75,-22.374620088710603,0.3446391820907593,1.698336839675903,0.1710711568593979,,,,-82.41039276123047,2.7219724655151367,1299.66162109375,6.09548883483668e+19,1420.1702880859375,1.2966547498310042e+18,1.0878677368164062,0.0762388035655021,1.5363837480545044,NT,2.8068368434906006,1.6568324565887451,1441.4071044921875,-82.32067108154297,-0.000145721482113,0.0001218433244503,,-127.40591430664062,0.3242380917072296,1.2938472032546997
193819,2820,3300,985766.1875,-2.015406847000122,59214776653117.01,4785880.5,1.7351301908493042,1.4484434127807615,0.5559731125831604,606757.0625,,49775.625,4836.216796875,4611465.0,-9.425192103958569,0.245242178440094,2.0304033756256104,0.1284771114587783,,,,-72.48285675048828,2.7395386695861816,1385.951904296875,6.462171564653465e+19,1496.394775390625,1.5042338865010442e+18,1.9712603092193604,0.1599415689706802,1.4149569272994995,NT,4.013243198394775,1.7396032810211182,1529.5093994140625,-72.49339294433594,-0.0001890874555101,3.039361217815894e-06,288176.78125,497.7293395996094,0.2678855359554291,1.290493369102478
193820,2180,2700,986669.1875,-2.0127222537994385,54151723196796.64,2977205.25,1.7342064380645752,1.4458588361740112,0.5561562180519104,500908.25,,25743.796875,2936.975830078125,2720573.75,-118.3186195436985,0.3456043899059295,1.673739671707153,0.1698600202798843,,,,-83.6402587890625,2.7207508087158203,1283.6275634765625,5.80251032767158e+19,1440.76220703125,1.2316042059579392e+18,1.1108897924423218,0.0766705125570297,1.613093018531799,NT,2.803064346313477,1.6484655141830444,1465.005615234375,-83.51045989990234,-0.0001766580098774,-0.0003123802016489,,234.9925079345703,0.3229179084300995,1.294644117355347
193820,3060,3540,986017.375,-2.014843940734864,61006257314066.14,6094800.5,1.735423922538757,1.452709078788757,0.5562596321105957,695641.25,,81019.71875,6186.8837890625,5987948.0,-66.7413909508032,0.2150574773550033,2.32564115524292,0.1161491125822067,,,,-76.99903869628906,2.7661242485046387,1518.8731689453125,6.443658427669624e+19,1733.274169921875,1.8372602905136988e+18,2.7743215560913086,0.2619170844554901,1.610446572303772,NT,4.888932704925537,1.8826075792312624,1767.001953125,-77.0402603149414,-0.0002956996322609,-0.0004960389924235,264021.46875,231.2630920410156,0.2400079369544983,1.293002009391785
193832,2060,2500,984988.25,-2.022472620010376,55394383091039.45,2818614.0,1.73361074924469,1.4459131956100464,0.5553559064865112,454138.03125,32556.591796875,52692.20703125,2539.68798828125,2520927.5,78.16674852365797,0.4013285338878631,1.5111287832260132,0.1651113480329513,0.1532870084047317,1.1194342374801636,1.9369184970855715,-67.68301391601562,2.7238354682922363,1183.8173828125,5.671220283026755e+19,1277.8629150390625,1.185174853573935e+18,0.6573399901390076,0.0433699451386928,1.4112718105316162,NT,2.3538293838500977,1.6191812753677368,1298.26513671875,-67.6432876586914,-0.0006210107821971,-0.0009538300218991,,-572.0543212890625,0.3776852190494537,1.2924286127090454
193832,3150,3500,983856.8125,-2.0244064331054688,72863750610695.69,6133895.0,1.73517107963562,1.456040859222412,0.5550782084465027,668444.0,62731.875,51923.6171875,5982.35595703125,5993326.0,-83.35045719596253,0.2189569473266601,2.223816156387329,0.1099915280938148,0.0996679067611694,1.1251028776168823,1.8618417978286743,-82.42829132080078,2.7773287296295166,1290.00732421875,7.359574483448889e+19,1478.0535888671875,1.5247182004433715e+18,1.7539327144622805,0.2524773776531219,1.0760135650634766,NT,5.708868980407715,1.6227182149887085,1514.494384765625,-82.34577941894531,-0.0012956688879057,-0.0016618652734905,220940.140625,227.7763061523437,0.2695070505142212,1.291251301765442
193832,3600,4020,983541.75,-2.025065898895264,73438689813864.94,7911609.5,1.7354285717010498,1.460435152053833,0.5550663471221924,755869.5,88540.78125,51485.49609375,7805.3154296875,7844614.0,29.04303545271296,0.1870039403438568,2.513685464859009,0.0962411239743232,0.0849667713046073,1.140801191329956,1.8475960493087769,-84.37438201904297,2.802932977676392,1375.512451171875,7.23536485388229e+19,1608.384521484375,1.7313102505495757e+18,1.7066463232040403,0.3793050348758697,1.2204992771148682,NT,6.871175765991211,1.7159364223480225,1634.3916015625,-84.34811401367188,-0.0012692633317783,-0.0016306962352246,,689.8540649414062,0.2471260577440261,1.2919152975082395
193833,3100,3510,982149.9375,-2.0229008197784424,73247177505294.27,4748738.5,1.7345799207687378,1.455765724182129,0.5555321574211121,629686.375,44050.4921875,92547.9453125,4799.57666015625,4540180.0,0.0,0.2699480950832367,2.0953376293182373,0.1356827467679977,0.1261959373950958,1.180538773536682,2.009195804595948,-80.27713012695312,2.779597759246826,1245.3682861328125,7.438915682313857e+19,1396.327880859375,1.8025128368579543e+18,1.7841041088104248,0.2526553869247436,1.2066320180892944,NT,4.602904796600342,1.7050490379333496,1426.5465087890625,-80.19928741455078,-0.0015779873356223,-0.001283346908167,327211.34375,0.0,0.2984879910945892,1.2946947813034058
193833,2100,2520,982786.5,-2.020503759384156,71904619778463.98,3549271.25,1.7334305047988892,1.451770305633545,0.5548932552337646,501603.3125,26738.0078125,136810.09375,3455.771728515625,3219315.25,0.0,0.3715026378631592,1.6708407402038574,0.1478595584630966,0.1399603486061096,1.0635188817977903,1.8793034553527832,-45.648704528808594,2.7457237243652344,1035.2110595703125,7.3662322462573986e+19,1115.141845703125,1.936632502164652e+18,1.1521457433700562,0.0689302235841751,0.8154850602149963,NT,2.593969821929932,1.761468768119812,1133.876708984375,-45.674652099609375,-0.0011436013737693,-0.0007906336104497,407325.90625,0.0,0.4041705429553985,1.2934248447418213
193834,5040,5520,488143.46875,-1.025390625,49031735845598.28,7408928.5,1.7267260551452637,1.4081547260284424,0.5603126883506775,207835.359375,58093.171875,10479.623046875,8046.12646484375,7845309.5,0.0,0.4275165200233459,2.860330104827881,0.0280965343117713,0.0202418081462383,0.6785999536514282,1.158026933670044,-11.737725257873535,2.793540000915528,478.689697265625,4.350674272523597e+19,583.5010375976562,1.1809068243128156e+18,2.67559552192688,7.055490493774414,0.6165305376052856,NT,6.700268745422363,1.7335097789764404,611.1143798828125,-12.120230674743652,-0.0011233077384531,-0.0014152487274259,,0.0,0.3994743227958679,1.2519240379333496
193834,3040,3520,492125.96875,-1.0221741199493408,38556724766970.055,5710256.0,1.7277697324752808,1.403742790222168,0.5591498017311096,207662.34375,74395.5546875,15047.1513671875,6266.18115234375,6021806.0,0.0,0.3967672884464264,2.846992492675781,0.0364960543811321,0.0234284065663814,0.7208056449890137,1.3457446098327637,-8.476634979248047,2.728576898574829,564.15625,3.6164542724529193e+19,736.4685668945312,9.420764060854518e+17,3.411571264266968,6.96095085144043,0.5951551795005798,NT,5.558459281921387,1.7380281686782837,762.6784057617188,-8.704553604125977,-0.0011705827200785,-0.0013889245456084,171271.8125,0.0,0.3373050689697265,1.244442343711853
193834,4620,4860,489187.625,-1.0240066051483154,48345735968194.78,7407112.5,1.727199673652649,1.4055777788162231,0.5601561069488525,207898.390625,61395.44140625,10055.1318359375,8036.17578125,7845310.0,0.0,0.4509715735912323,2.8603169918060303,0.0281103290617465,0.0198075585067272,0.6703765392303467,1.1606051921844482,-8.340580940246582,2.771176815032959,492.331787109375,4.257577303585849e+19,597.94287109375,1.264769462381314e+18,3.3131470680236816,7.130626201629639,0.5763379335403442,NT,6.690595626831055,1.8120828866958616,623.3102416992188,-8.640435218811035,-0.0011719912290573,-0.001420589745976,,0.0,0.3938319981098175,1.2495652437210083
193834,1560,1980,495556.65625,-1.0177807807922363,37586811378071.27,1275234.375,1.7148940563201904,1.3914127349853516,0.5650832653045654,129798.3828125,8413.6787109375,-3289.63916015625,1283.1756591796875,1075933.25,0.0,0.7199687957763672,1.7457098960876465,0.1015702039003372,0.0949876308441162,1.0467654466629028,1.7883944511413574,-12.345935821533203,2.7351019382476807,442.5628356933594,3.725737371965483e+19,544.6720581054688,1.1244969300055818e+18,1.2582210302352903,5.672491073608398,0.9022256731987,NT,1.1903575658798218,1.8779122829437256,553.8883666992188,-12.432455062866213,-0.000497730798088,-0.0006885488401167,279521.1875,0.0,0.553558886051178,1.2795313596725464
193836,2560,3040,492751.25,-1.019059419631958,32742530712115.8,4398313.5,1.727856159210205,1.4034925699234009,0.559317409992218,205977.875,78470.828125,33887.984375,4895.94287109375,4621109.5,0.0,0.3059695363044739,2.821799993515014,0.047293797135353,0.0293101575225591,0.8001391887664795,1.5508644580841064,-25.677921295166016,2.71321177482605,655.7890625,3.234373541996108e+19,879.859130859375,8.060508060914811e+17,2.015798330307007,5.679831027984619,0.9090648889541626,NT,4.673523426055908,1.7136023044586182,903.028564453125,-25.81265449523925,-0.0012409192277118,-0.0011435501510277,144289.484375,0.0,0.2893432676792145,1.2462807893753052
193836,3060,3320,492196.21875,-1.0194052457809448,33585403610050.38,5665889.5,1.7279857397079468,1.4058185815811155,0.5590647459030151,214485.921875,99258.453125,-5158.81494140625,6201.88525390625,5998560.0,0.0,0.3626092970371246,2.9376816749572754,0.037834458053112,0.0203264467418193,0.6582279205322266,1.4104737043380735,-8.689122200012207,2.721952676773072,646.6292114257812,3.295163340872588e+19,854.8480834960938,8.598739618554184e+17,3.0845210552215576,7.083859443664551,0.7667233943939209,NT,5.519611835479736,1.7501856088638306,884.0369873046875,-9.064496994018556,-0.0012310742167755,-0.0011393878376111,172471.5625,0.0,0.2863664925098419,1.2450497150421145
193836,3740,4100,491193.1875,-1.0207998752593994,37235618145476.92,7380016.0,1.7283843755722046,1.4050815105438232,0.5590461492538452,221617.890625,110050.3515625,2233.689208984375,8011.50732421875,7854608.0,0.0,0.3729526996612549,3.047788619995117,0.0300439093261957,0.0151222273707389,0.5653261542320251,1.2665852308273315,-1.6825774908065796,2.737455606460572,624.4002685546875,3.625108528475144e+19,735.119140625,1.0815228616313404e+18,2.084958791732788,8.452766418457031,0.8123013377189636,NT,6.672301292419434,1.8750635385513303,763.334228515625,-2.111844301223755,-0.0012525414349511,-0.0011465301504358,,0.0,0.3050696849822998,1.241336226463318
193836,1610,1970,496060.875,-1.0158309936523438,34379855675617.33,1255336.375,1.7159680128097534,1.39725923538208,0.5646185278892517,126484.484375,9871.1591796875,-7471.67431640625,1282.5052490234375,1076964.75,0.0,0.6718448996543884,1.690319299697876,0.1002189964056015,0.0923980772495269,1.0408748388290403,1.7636691331863403,-8.250014305114746,2.731234312057495,471.6422119140625,3.307707229229233e+19,578.344482421875,1.0008689420900762e+18,1.1996082067489624,6.272334575653076,1.2882195711135864,NT,1.1898099184036257,1.86503267288208,588.5000610351562,-8.332666397094727,-0.0005698787863366,-0.0004403979110065,263548.375,0.0,0.5067863464355469,1.2865805625915527
